seq1	267	268	h	11	-	267	268	255,0,0	11	0.00	0	9	2	0	0	1	1
seq1	267	268	m	11	-	267	268	255,0,0	11	18.18	2	9	0	0	0	1	1
seq1	275	276	h	24	+	275	276	255,0,0	24	0.00	0	9	15	1	0	3	2
seq1	275	276	m	24	+	275	276	255,0,0	24	62.50	15	9	0	1	0	3	2
seq1	276	277	h	11	-	276	277	255,0,0	11	9.09	1	5	5	0	0	1	0
seq1	276	277	m	11	-	276	277	255,0,0	11	45.45	5	5	1	0	0	1	0
seq1	299	300	h	28	+	299	300	255,0,0	28	7.14	2	11	15	0	0	0	2
seq1	299	300	m	28	+	299	300	255,0,0	28	53.57	15	11	2	0	0	0	2
seq1	300	301	h	9	-	300	301	255,0,0	9	0.00	0	7	2	0	0	1	0
seq1	300	301	m	9	-	300	301	255,0,0	9	22.22	2	7	0	0	0	1	0
seq1	323	324	h	28	+	323	324	255,0,0	28	3.57	1	7	20	0	0	2	0
seq1	323	324	m	28	+	323	324	255,0,0	28	71.43	20	7	1	0	0	2	0
seq1	324	325	h	10	-	324	325	255,0,0	10	0.00	0	8	2	0	0	1	0
seq1	324	325	m	10	-	324	325	255,0,0	10	20.00	2	8	0	0	0	1	0
seq1	334	335	h	25	+	334	335	255,0,0	25	4.00	1	20	4	0	0	0	3
seq1	334	335	m	25	+	334	335	255,0,0	25	16.00	4	20	1	0	0	0	3
seq1	335	336	h	11	-	335	336	255,0,0	11	0.00	0	11	0	0	0	0	0
seq1	335	336	m	11	-	335	336	255,0,0	11	0.00	0	11	0	0	0	0	0
seq1	347	348	h	27	+	347	348	255,0,0	27	14.81	4	21	2	0	0	0	0
seq1	347	348	m	27	+	347	348	255,0,0	27	7.41	2	21	4	0	0	0	0
seq1	348	349	h	10	-	348	349	255,0,0	10	0.00	0	8	2	0	0	1	0
seq1	348	349	m	10	-	348	349	255,0,0	10	20.00	2	8	0	0	0	1	0
seq1	371	372	h	19	+	371	372	255,0,0	19	15.79	3	10	6	1	0	2	2
seq1	371	372	m	19	+	371	372	255,0,0	19	31.58	6	10	3	1	0	2	2
seq1	372	373	h	8	-	372	373	255,0,0	8	0.00	0	7	1	1	0	0	0
seq1	372	373	m	8	-	372	373	255,0,0	8	12.50	1	7	0	1	0	0	0
seq1	386	387	h	18	+	386	387	255,0,0	18	22.22	4	9	5	0	0	1	6
seq1	386	387	m	18	+	386	387	255,0,0	18	27.78	5	9	4	0	0	1	6
seq1	387	388	h	7	-	387	388	255,0,0	7	0.00	0	6	1	1	0	0	1
seq1	387	388	m	7	-	387	388	255,0,0	7	14.29	1	6	0	1	0	0	1
seq1	392	393	h	16	+	392	393	255,0,0	16	6.25	1	13	2	3	0	2	5
seq1	392	393	m	16	+	392	393	255,0,0	16	12.50	2	13	1	3	0	2	5
seq1	393	394	h	8	-	393	394	255,0,0	8	0.00	0	7	1	0	0	0	1
seq1	393	394	m	8	-	393	394	255,0,0	8	12.50	1	7	0	0	0	0	1
seq1	395	396	h	19	+	395	396	255,0,0	19	0.00	0	16	3	0	0	1	6
seq1	395	396	m	19	+	395	396	255,0,0	19	15.79	3	16	0	0	0	1	6
seq1	396	397	h	8	-	396	397	255,0,0	8	0.00	0	8	0	0	0	0	1
seq1	396	397	m	8	-	396	397	255,0,0	8	0.00	0	8	0	0	0	0	1
seq1	409	410	h	22	+	409	410	255,0,0	22	4.55	1	18	3	1	0	1	1
seq1	409	410	m	22	+	409	410	255,0,0	22	13.64	3	18	1	1	0	1	1
seq1	410	411	h	9	-	410	411	255,0,0	9	22.22	2	7	0	0	0	0	0
seq1	410	411	m	9	-	410	411	255,0,0	9	0.00	0	7	2	0	0	0	0
seq1	419	420	h	25	+	419	420	255,0,0	25	4.00	1	23	1	0	0	0	0
seq1	419	420	m	25	+	419	420	255,0,0	25	4.00	1	23	1	0	0	0	0
seq1	420	421	h	9	-	420	421	255,0,0	9	11.11	1	8	0	0	0	0	0
seq1	420	421	m	9	-	420	421	255,0,0	9	0.00	0	8	1	0	0	0	0
seq1	443	444	h	24	+	443	444	255,0,0	24	12.50	3	15	6	0	0	0	1
seq1	443	444	m	24	+	443	444	255,0,0	24	25.00	6	15	3	0	0	0	1
seq1	444	445	h	9	-	444	445	255,0,0	9	0.00	0	7	2	0	0	0	0
seq1	444	445	m	9	-	444	445	255,0,0	9	22.22	2	7	0	0	0	0	0
seq1	464	465	h	24	+	464	465	255,0,0	24	0.00	0	22	2	0	0	0	1
seq1	464	465	m	24	+	464	465	255,0,0	24	8.33	2	22	0	0	0	0	1
seq1	465	466	h	10	-	465	466	255,0,0	10	0.00	0	10	0	0	0	0	0
seq1	465	466	m	10	-	465	466	255,0,0	10	0.00	0	10	0	0	0	0	0
seq1	467	468	h	24	+	467	468	255,0,0	24	0.00	0	11	13	0	0	0	0
seq1	467	468	m	24	+	467	468	255,0,0	24	54.17	13	11	0	0	0	0	0
seq1	468	469	h	9	-	468	469	255,0,0	9	0.00	0	8	1	0	0	1	1
seq1	468	469	m	9	-	468	469	255,0,0	9	11.11	1	8	0	0	0	1	1
seq1	491	492	h	24	+	491	492	255,0,0	24	0.00	0	10	14	0	0	0	2
seq1	491	492	m	24	+	491	492	255,0,0	24	58.33	14	10	0	0	0	0	2
seq1	492	493	h	11	-	492	493	255,0,0	11	0.00	0	11	0	0	0	0	0
seq1	492	493	m	11	-	492	493	255,0,0	11	0.00	0	11	0	0	0	0	0
seq1	515	516	h	24	+	515	516	255,0,0	24	4.17	1	16	7	0	0	0	1
seq1	515	516	m	24	+	515	516	255,0,0	24	29.17	7	16	1	0	0	0	1
seq1	516	517	h	11	-	516	517	255,0,0	11	0.00	0	10	1	0	0	0	1
seq1	516	517	m	11	-	516	517	255,0,0	11	9.09	1	10	0	0	0	0	1
seq1	522	523	h	21	+	522	523	255,0,0	21	9.52	2	18	1	1	0	0	3
seq1	522	523	m	21	+	522	523	255,0,0	21	4.76	1	18	2	1	0	0	3
seq1	523	524	h	10	-	523	524	255,0,0	10	0.00	0	9	1	0	0	0	1
seq1	523	524	m	10	-	523	524	255,0,0	10	10.00	1	9	0	0	0	0	1
seq1	535	536	h	22	+	535	536	255,0,0	22	0.00	0	19	3	0	0	0	4
seq1	535	536	m	22	+	535	536	255,0,0	22	13.64	3	19	0	0	0	0	4
seq1	536	537	h	11	-	536	537	255,0,0	11	0.00	0	10	1	0	0	2	0
seq1	536	537	m	11	-	536	537	255,0,0	11	9.09	1	10	0	0	0	2	0
seq1	539	540	h	25	+	539	540	255,0,0	25	4.00	1	12	12	0	0	0	1
seq1	539	540	m	25	+	539	540	255,0,0	25	48.00	12	12	1	0	0	0	1
seq1	540	541	h	13	-	540	541	255,0,0	13	0.00	0	9	4	0	0	0	0
seq1	540	541	m	13	-	540	541	255,0,0	13	30.77	4	9	0	0	0	0	0
seq1	563	564	h	22	+	563	564	255,0,0	22	0.00	0	16	6	1	0	2	2
seq1	563	564	m	22	+	563	564	255,0,0	22	27.27	6	16	0	1	0	2	2
seq1	564	565	h	10	-	564	565	255,0,0	10	0.00	0	9	1	1	0	0	1
seq1	564	565	m	10	-	564	565	255,0,0	10	10.00	1	9	0	1	0	0	1
seq1	569	570	h	21	+	569	570	255,0,0	21	4.76	1	17	3	3	0	2	1
seq1	569	570	m	21	+	569	570	255,0,0	21	14.29	3	17	1	3	0	2	1
seq1	570	571	h	11	-	570	571	255,0,0	11	9.09	1	10	0	0	0	0	1
seq1	570	571	m	11	-	570	571	255,0,0	11	0.00	0	10	1	0	0	0	1
seq1	576	577	h	17	+	576	577	255,0,0	17	0.00	0	11	6	0	0	5	4
seq1	576	577	m	17	+	576	577	255,0,0	17	35.29	6	11	0	0	0	5	4
seq1	577	578	h	11	-	577	578	255,0,0	11	0.00	0	9	2	0	0	1	0
seq1	577	578	m	11	-	577	578	255,0,0	11	18.18	2	9	0	0	0	1	0
seq1	578	579	h	19	+	578	579	255,0,0	19	5.26	1	15	3	1	0	1	5
seq1	578	579	m	19	+	578	579	255,0,0	19	15.79	3	15	1	1	0	1	5
seq1	579	580	h	11	-	579	580	255,0,0	11	0.00	0	9	2	1	0	0	0
seq1	579	580	m	11	-	579	580	255,0,0	11	18.18	2	9	0	1	0	0	0
seq1	587	588	h	22	+	587	588	255,0,0	22	0.00	0	20	2	0	0	3	0
seq1	587	588	m	22	+	587	588	255,0,0	22	9.09	2	20	0	0	0	3	0
seq1	588	589	h	12	-	588	589	255,0,0	12	0.00	0	10	2	0	0	0	1
seq1	588	589	m	12	-	588	589	255,0,0	12	16.67	2	10	0	0	0	0	1
seq1	611	612	h	19	+	611	612	255,0,0	19	15.79	3	5	11	3	0	1	0
seq1	611	612	m	19	+	611	612	255,0,0	19	57.89	11	5	3	3	0	1	0
seq1	612	613	h	15	-	612	613	255,0,0	15	0.00	0	11	4	0	0	0	0
seq1	612	613	m	15	-	612	613	255,0,0	15	26.67	4	11	0	0	0	0	0
seq1	616	617	h	15	+	616	617	255,0,0	15	0.00	0	7	8	0	0	0	8
seq1	616	617	m	15	+	616	617	255,0,0	15	53.33	8	7	0	0	0	0	8
seq1	617	618	h	13	-	617	618	255,0,0	13	0.00	0	12	1	0	0	2	0
seq1	617	618	m	13	-	617	618	255,0,0	13	7.69	1	12	0	0	0	2	0
seq1	622	623	h	22	+	622	623	255,0,0	22	0.00	0	20	2	0	0	1	1
seq1	622	623	m	22	+	622	623	255,0,0	22	9.09	2	20	0	0	0	1	1
seq1	623	624	h	12	-	623	624	255,0,0	12	0.00	0	10	2	2	0	1	0
seq1	623	624	m	12	-	623	624	255,0,0	12	16.67	2	10	0	2	0	1	0
seq1	635	636	h	16	+	635	636	255,0,0	16	6.25	1	13	2	3	0	2	2
seq1	635	636	m	16	+	635	636	255,0,0	16	12.50	2	13	1	3	0	2	2
seq1	636	637	h	12	-	636	637	255,0,0	12	0.00	0	12	0	0	0	2	1
seq1	636	637	m	12	-	636	637	255,0,0	12	0.00	0	12	0	0	0	2	1
seq1	659	660	h	23	+	659	660	255,0,0	23	0.00	0	10	13	0	0	0	0
seq1	659	660	m	23	+	659	660	255,0,0	23	56.52	13	10	0	0	0	0	0
seq1	660	661	h	17	-	660	661	255,0,0	17	0.00	0	13	4	0	0	0	0
seq1	660	661	m	17	-	660	661	255,0,0	17	23.53	4	13	0	0	0	0	0
seq1	683	684	h	15	+	683	684	255,0,0	15	6.67	1	9	5	2	0	5	2
seq1	683	684	m	15	+	683	684	255,0,0	15	33.33	5	9	1	2	0	5	2
seq1	684	685	h	10	-	684	685	255,0,0	10	0.00	0	10	0	1	0	2	3
seq1	684	685	m	10	-	684	685	255,0,0	10	0.00	0	10	0	1	0	2	3
seq1	687	688	h	20	+	687	688	255,0,0	20	5.00	1	16	3	1	0	0	2
seq1	687	688	m	20	+	687	688	255,0,0	20	15.00	3	16	1	1	0	0	2
seq1	688	689	h	15	-	688	689	255,0,0	15	0.00	0	14	1	1	0	0	0
seq1	688	689	m	15	-	688	689	255,0,0	15	6.67	1	14	0	1	0	0	0
seq1	700	701	h	22	+	700	701	255,0,0	22	0.00	0	18	4	0	0	0	1
seq1	700	701	m	22	+	700	701	255,0,0	22	18.18	4	18	0	0	0	0	1
seq1	701	702	h	16	-	701	702	255,0,0	16	0.00	0	14	2	0	0	0	2
seq1	701	702	m	16	-	701	702	255,0,0	16	12.50	2	14	0	0	0	0	2
seq1	707	708	h	22	+	707	708	255,0,0	22	4.55	1	18	3	0	0	1	0
seq1	707	708	m	22	+	707	708	255,0,0	22	13.64	3	18	1	0	0	1	0
seq1	708	709	h	17	-	708	709	255,0,0	17	0.00	0	13	4	0	0	0	1
seq1	708	709	m	17	-	708	709	255,0,0	17	23.53	4	13	0	0	0	0	1
seq1	726	727	h	17	+	726	727	255,0,0	17	23.53	4	12	1	2	0	2	3
seq1	726	727	m	17	+	726	727	255,0,0	17	5.88	1	12	4	2	0	2	3
seq1	727	728	h	16	-	727	728	255,0,0	16	0.00	0	14	2	2	0	2	0
seq1	727	728	m	16	-	727	728	255,0,0	16	12.50	2	14	0	2	0	2	0
seq1	731	732	h	17	+	731	732	255,0,0	17	17.65	3	10	4	1	0	2	5
seq1	731	732	m	17	+	731	732	255,0,0	17	23.53	4	10	3	1	0	2	5
seq1	732	733	h	15	-	732	733	255,0,0	15	0.00	0	13	2	1	0	2	2
seq1	732	733	m	15	-	732	733	255,0,0	15	13.33	2	13	0	1	0	2	2
seq1	750	751	h	17	+	750	751	255,0,0	17	0.00	0	16	1	1	0	0	5
seq1	750	751	m	17	+	750	751	255,0,0	17	5.88	1	16	0	1	0	0	5
seq1	751	752	h	20	-	751	752	255,0,0	20	5.00	1	15	4	0	0	2	0
seq1	751	752	m	20	-	751	752	255,0,0	20	20.00	4	15	1	0	0	2	0
seq1	755	756	h	22	+	755	756	255,0,0	22	4.55	1	19	2	0	0	1	1
seq1	755	756	m	22	+	755	756	255,0,0	22	9.09	2	19	1	0	0	1	1
seq1	756	757	h	17	-	756	757	255,0,0	17	0.00	0	16	1	1	0	1	3
seq1	756	757	m	17	-	756	757	255,0,0	17	5.88	1	16	0	1	0	1	3
seq1	768	769	h	25	+	768	769	255,0,0	25	0.00	0	20	5	0	0	0	1
seq1	768	769	m	25	+	768	769	255,0,0	25	20.00	5	20	0	0	0	0	1
seq1	769	770	h	25	-	769	770	255,0,0	25	0.00	0	24	1	0	0	0	0
seq1	769	770	m	25	-	769	770	255,0,0	25	4.00	1	24	0	0	0	0	0
seq1	779	780	h	22	+	779	780	255,0,0	22	0.00	0	7	15	0	0	0	2
seq1	779	780	m	22	+	779	780	255,0,0	22	68.18	15	7	0	0	0	0	2
seq1	780	781	h	25	-	780	781	255,0,0	25	4.00	1	22	2	0	0	0	1
seq1	780	781	m	25	-	780	781	255,0,0	25	8.00	2	22	1	0	0	0	1
seq1	803	804	h	22	+	803	804	255,0,0	22	4.55	1	14	7	0	0	1	1
seq1	803	804	m	22	+	803	804	255,0,0	22	31.82	7	14	1	0	0	1	1
seq1	804	805	h	32	-	804	805	255,0,0	32	3.12	1	25	6	0	0	0	1
seq1	804	805	m	32	-	804	805	255,0,0	32	18.75	6	25	1	0	0	0	1
seq1	812	813	h	22	+	812	813	255,0,0	22	4.55	1	19	2	2	0	0	0
seq1	812	813	m	22	+	812	813	255,0,0	22	9.09	2	19	1	2	0	0	0
seq1	813	814	h	33	-	813	814	255,0,0	33	0.00	0	25	8	0	0	0	0
seq1	813	814	m	33	-	813	814	255,0,0	33	24.24	8	25	0	0	0	0	0
seq1	827	828	h	22	+	827	828	255,0,0	22	0.00	0	18	4	1	0	0	0
seq1	827	828	m	22	+	827	828	255,0,0	22	18.18	4	18	0	1	0	0	0
seq1	828	829	h	35	-	828	829	255,0,0	35	8.57	3	30	2	1	0	2	1
seq1	828	829	m	35	-	828	829	255,0,0	35	5.71	2	30	3	1	0	2	1
seq1	840	841	h	19	+	840	841	255,0,0	19	0.00	0	14	5	1	0	0	4
seq1	840	841	m	19	+	840	841	255,0,0	19	26.32	5	14	0	1	0	0	4
seq1	841	842	h	44	-	841	842	255,0,0	44	0.00	0	41	3	0	0	1	1
seq1	841	842	m	44	-	841	842	255,0,0	44	6.82	3	41	0	0	0	1	1
seq1	851	852	h	23	+	851	852	255,0,0	23	0.00	0	19	4	0	0	1	0
seq1	851	852	m	23	+	851	852	255,0,0	23	17.39	4	19	0	0	0	1	0
seq1	852	853	h	46	-	852	853	255,0,0	46	0.00	0	45	1	0	0	0	2
seq1	852	853	m	46	-	852	853	255,0,0	46	2.17	1	45	0	0	0	0	2
seq1	875	876	h	21	+	875	876	255,0,0	21	0.00	0	18	3	0	0	0	2
seq1	875	876	m	21	+	875	876	255,0,0	21	14.29	3	18	0	0	0	0	2
seq1	876	877	h	54	-	876	877	255,0,0	54	0.00	0	47	7	0	0	0	2
seq1	876	877	m	54	-	876	877	255,0,0	54	12.96	7	47	0	0	0	0	2
seq1	885	886	h	18	+	885	886	255,0,0	18	0.00	0	17	1	0	0	0	5
seq1	885	886	m	18	+	885	886	255,0,0	18	5.56	1	17	0	0	0	0	5
seq1	886	887	h	53	-	886	887	255,0,0	53	0.00	0	50	3	0	0	1	1
seq1	886	887	m	53	-	886	887	255,0,0	53	5.66	3	50	0	0	0	1	1
seq1	899	900	h	19	+	899	900	255,0,0	19	10.53	2	14	3	2	0	1	1
seq1	899	900	m	19	+	899	900	255,0,0	19	15.79	3	14	2	2	0	1	1
seq1	900	901	h	47	-	900	901	255,0,0	47	10.64	5	40	2	4	0	2	2
seq1	900	901	m	47	-	900	901	255,0,0	47	4.26	2	40	5	4	0	2	2
seq1	923	924	h	20	+	923	924	255,0,0	20	0.00	0	17	3	0	0	1	0
seq1	923	924	m	20	+	923	924	255,0,0	20	15.00	3	17	0	0	0	1	0
seq1	924	925	h	52	-	924	925	255,0,0	52	1.92	1	45	6	0	0	0	2
seq1	924	925	m	52	-	924	925	255,0,0	52	11.54	6	45	1	0	0	0	2
seq1	938	939	h	13	+	938	939	255,0,0	13	0.00	0	10	3	1	0	1	4
seq1	938	939	m	13	+	938	939	255,0,0	13	23.08	3	10	0	1	0	1	4
seq1	939	940	h	48	-	939	940	255,0,0	48	0.00	0	42	6	0	0	2	2
seq1	939	940	m	48	-	939	940	255,0,0	48	12.50	6	42	0	0	0	2	2
seq1	942	943	h	16	+	942	943	255,0,0	16	6.25	1	11	4	1	0	0	2
seq1	942	943	m	16	+	942	943	255,0,0	16	25.00	4	11	1	1	0	0	2
seq1	943	944	h	48	-	943	944	255,0,0	48	2.08	1	39	8	0	0	0	2
seq1	943	944	m	48	-	943	944	255,0,0	48	16.67	8	39	1	0	0	0	2
seq1	947	948	h	10	+	947	948	255,0,0	10	0.00	0	10	0	0	0	1	2
seq1	947	948	m	10	+	947	948	255,0,0	10	0.00	0	10	0	0	0	1	2
seq1	948	949	h	42	-	948	949	255,0,0	42	0.00	0	32	10	1	0	0	2
seq1	948	949	m	42	-	948	949	255,0,0	42	23.81	10	32	0	1	0	0	2
